100 100
-3.69248837232590E-0001 -3.66441071033478E-0001 -3.84776264429092E-0001 -4.15088862180710E-0001 -4.44445222616196E-0001 -4.50434595346451E-0001 -4.08269196748734E-0001 -3.04711997509003E-0001 -1.54084965586662E-0001  2.24256310611963E-0002  2.02553957700729E-0001  3.88179987668991E-0001  5.99032700061798E-0001  8.67059409618378E-0001  1.21735537052155E+0000  1.63946437835693E+0000  2.07614445686340E+0000  2.45246219635010E+0000  2.71377086639404E+0000  2.83113670349121E+0000  2.78729581832886E+0000  2.56996083259583E+0000  2.19085836410522E+0000  1.69185996055603E+0000  1.13478004932404E+0000  5.72595179080963E-0001  4.15978729724884E-0002 -4.34288203716278E-0001 -8.42324435710907E-0001 -1.16866838932037E+0000 -1.40912795066833E+0000 -1.57194375991821E+0000 -1.67191970348358E+0000 -1.71925508975983E+0000 -1.71042943000793E+0000 -1.63132143020630E+0000 -1.47226154804230E+0000 -1.24661290645599E+0000 -9.82445001602173E-0001 -6.99895858764648E-0001 -4.11563217639923E-0001 -1.27274975180626E-0001  1.39474511146545E-0001  3.68847936391830E-0001  5.39289236068726E-0001  6.36901736259460E-0001  6.52628242969513E-0001  5.87624132633209E-0001  4.50794875621796E-0001  2.52181023359299E-0001  7.69734010100365E-0003 -2.65515565872192E-0001 -5.48896372318268E-0001 -8.24526965618134E-0001 -1.07954692840576E+0000 -1.30925214290619E+0000 -1.51573812961578E+0000 -1.69378602504730E+0000 -1.82810413837433E+0000 -1.90426623821259E+0000 -1.91897141933441E+0000 -1.87056744098663E+0000 -1.75371766090393E+0000 -1.56889081001282E+0000 -1.33499348163605E+0000 -1.08691239356995E+0000 -8.57647299766541E-0001 -6.71120584011078E-0001 -5.23811936378479E-0001 -3.94235759973526E-0001 -2.72867530584335E-0001 -1.73136651515961E-0001 -1.13072209060192E-0001 -9.36426222324371E-0002 -1.02468214929103E-0001 -1.26245588064194E-0001 -1.54740512371063E-0001 -1.78958088159561E-0001 -1.89437463879585E-0001 -1.77315130829811E-0001 -1.41733735799789E-0001 -8.43538045883179E-0002 -1.61084756255150E-0002  4.30132746696472E-0002  6.82060495018959E-0002  3.34237664937973E-0002 -7.98475444316864E-0002 -2.66337722539902E-0001 -5.03878474235535E-0001 -7.55389034748077E-0001 -9.80635464191437E-0001 -1.13722205162048E+0000 -1.19290900230408E+0000 -1.14085197448730E+0000 -1.00951373577118E+0000 -8.43922674655914E-0001 -6.83309257030487E-0001 -5.52512705326080E-0001 -4.57439810037613E-0001 -3.98702710866928E-0001 
-4.71451610326767E-0001 -4.65028792619705E-0001 -4.79555279016495E-0001 -5.06707906723022E-0001 -5.34503936767578E-0001 -5.42155265808105E-0001 -5.07171154022217E-0001 -4.17581051588058E-0001 -2.87120401859283E-0001 -1.35714545845985E-0001  1.45318955183029E-0002  1.65157586336136E-0001  3.37539821863174E-0001  5.69795489311218E-0001  8.96142125129700E-0001  1.31093978881836E+0000  1.75305128097534E+0000  2.13941645622253E+0000  2.40928244590759E+0000  2.53217434883118E+0000  2.49447178840637E+0000  2.29079508781433E+0000  1.93706691265106E+0000  1.47194325923920E+0000  9.49959874153137E-0001  4.18698459863663E-0001 -8.65033119916916E-0002 -5.39272964000702E-0001 -9.23134982585907E-0001 -1.22176277637482E+0000 -1.43135309219360E+0000 -1.56257772445679E+0000 -1.63250529766083E+0000 -1.65265274047852E+0000 -1.62129175662994E+0000 -1.52696382999420E+0000 -1.36203098297119E+0000 -1.13982808589935E+0000 -8.87330114841461E-0001 -6.24446213245392E-0001 -3.64437848329544E-0001 -1.16550438106060E-0001  1.09216086566448E-0001  2.99333482980728E-0001  4.39158797264099E-0001  5.19247412681580E-0001  5.30070841312408E-0001  4.68517869710922E-0001  3.39262664318085E-0001  1.50418460369110E-0001 -8.24589282274246E-0002 -3.42526912689209E-0001 -6.12319827079773E-0001 -8.76233100891113E-0001 -1.12436830997467E+0000 -1.35425245761871E+0000 -1.56953275203705E+0000 -1.76808023452759E+0000 -1.93874502182007E+0000 -2.06708741188049E+0000 -2.14075446128845E+0000 -2.14220380783081E+0000 -2.05270314216614E+0000 -1.87106049060822E+0000 -1.62602150440216E+0000 -1.36301708221436E+0000 -1.11652338504791E+0000 -9.03905868530273E-0001 -7.15966403484344E-0001 -5.34839868545532E-0001 -3.65288436412811E-0001 -2.38478034734726E-0001 -1.79177507758141E-0001 -1.77349001169205E-0001 -2.02528223395348E-0001 -2.31757253408432E-0001 -2.56721138954163E-0001 -2.74691969156265E-0001 -2.79937773942947E-0001 -2.63188630342484E-0001 -2.20495000481606E-0001 -1.49684354662895E-0001 -5.91786354780197E-0002  3.02448719739914E-0002  8.84753912687302E-0002  8.20918679237366E-0002 -1.13882170990109E-0002 -1.84194386005402E-0001 -4.08927470445633E-0001 -6.46397769451141E-0001 -8.60349476337433E-0001 -1.01679253578186E+0000 -1.09151613712311E+0000 -1.07856762409210E+0000 -9.97205793857574E-0001 -8.79055738449097E-0001 -7.54073858261108E-0001 -6.44845604896545E-0001 -5.59551835060120E-0001 -5.02937138080597E-0001 
-5.55671334266663E-0001 -5.44761240482330E-0001 -5.51759660243988E-0001 -5.69221198558807E-0001 -5.87132453918457E-0001 -5.88698208332062E-0001 -5.56582868099213E-0001 -4.81111526489258E-0001 -3.73244464397430E-0001 -2.47619226574898E-0001 -1.22847273945808E-0001  3.10981762595475E-0003  1.50315523147583E-0001  3.55735510587692E-0001  6.53753817081451E-0001  1.03950262069702E+0000  1.45271825790405E+0000  1.81174230575562E+0000  2.05729866027832E+0000  2.16127181053162E+0000  2.11580276489258E+0000  1.92289125919342E+0000  1.60055923461914E+0000  1.18040060997009E+0000  7.05630600452423E-0001  2.15052828192711E-0001 -2.58816450834274E-0001 -6.86702191829681E-0001 -1.04528200626373E+0000 -1.31118631362915E+0000 -1.47759544849396E+0000 -1.55725872516632E+0000 -1.57188010215759E+0000 -1.53873670101166E+0000 -1.46414160728455E+0000 -1.34544444084167E+0000 -1.17913150787354E+0000 -9.74795103073120E-0001 -7.51657545566559E-0001 -5.23685991764069E-0001 -3.01374644041061E-0001 -9.20646861195564E-0002  9.72346216440201E-0002  2.57325202226639E-0001  3.77280741930008E-0001  4.48114424943924E-0001  4.56474095582962E-0001  3.94296705722809E-0001  2.64543086290359E-0001  7.72036612033844E-0002 -1.49890229105949E-0001 -3.99239093065262E-0001 -6.54110014438629E-0001 -9.00577962398529E-0001 -1.13085615634918E+0000 -1.34457755088806E+0000 -1.54868233203888E+0000 -1.74792742729187E+0000 -1.93966197967529E+0000 -2.11159062385559E+0000 -2.24159598350525E+0000 -2.29533529281616E+0000 -2.24133324623108E+0000 -2.07666730880737E+0000 -1.83673596382141E+0000 -1.57310044765472E+0000 -1.31979787349701E+0000 -1.08934223651886E+0000 -8.69819760322571E-0001 -6.48359060287476E-0001 -4.42371547222137E-0001 -2.96885997056961E-0001 -2.40932300686836E-0001 -2.55172997713089E-0001 -2.95637190341949E-0001 -3.33273291587830E-0001 -3.61773639917374E-0001 -3.82380247116089E-0001 -3.90909224748611E-0001 -3.76543909311295E-0001 -3.31507086753845E-0001 -2.48842298984528E-0001 -1.33341550827026E-0001 -6.39165053144097E-0003  9.42927598953247E-0002  1.23440526425838E-0001  5.13350144028664E-0002 -1.11045949161052E-0001 -3.27753901481628E-0001 -5.54513275623322E-0001 -7.57324576377869E-0001 -9.09640610218048E-0001 -9.94960129261017E-0001 -1.00960850715637E+0000 -9.67137038707733E-0001 -8.89225006103516E-0001 -7.97651946544647E-0001 -7.11515724658966E-0001 -6.39196157455444E-0001 -5.87701320648193E-0001 
-6.23056530952454E-0001 -6.07166171073914E-0001 -6.05164289474487E-0001 -6.10638976097107E-0001 -6.16108238697052E-0001 -6.09403669834137E-0001 -5.78512728214264E-0001 -5.15553832054138E-0001 -4.27544385194778E-0001 -3.21849852800369E-0001 -2.11053133010864E-0001 -9.10935476422310E-0002  5.46750910580158E-0002  2.53990560770035E-0001  5.29604911804199E-0001  8.70803117752075E-0001  1.22334206104279E+0000  1.51900768280029E+0000  1.70991206169128E+0000  1.77443265914917E+0000  1.71003937721252E+0000  1.52339887619019E+0000  1.23186969757080E+0000  8.58575105667114E-0001  4.34735149145126E-0001 -1.07787139713764E-0002 -4.49827790260315E-0001 -8.50940108299255E-0001 -1.18249726295471E+0000 -1.41094839572906E+0000 -1.52423048019409E+0000 -1.53775465488434E+0000 -1.48032462596893E+0000 -1.37823569774628E+0000 -1.24968755245209E+0000 -1.10369002819061E+0000 -9.41077411174774E-0001 -7.65363216400146E-0001 -5.84370732307434E-0001 -4.02580499649048E-0001 -2.25236937403679E-0001 -5.68340830504894E-0002  9.80743840336800E-0002  2.32997938990593E-0001  3.38563770055771E-0001  4.04154390096664E-0001  4.11159604787827E-0001  3.46151411533356E-0001  2.11200773715973E-0001  1.97153761982918E-0002 -2.06882774829865E-0001 -4.49552834033966E-0001 -6.91112279891968E-0001 -9.17313575744629E-0001 -1.12038087844849E+0000 -1.30155479907990E+0000 -1.47299981117249E+0000 -1.64948999881744E+0000 -1.83931076526642E+0000 -2.03377318382263E+0000 -2.20312285423279E+0000 -2.30029916763306E+0000 -2.28528118133545E+0000 -2.15272641181946E+0000 -1.93758976459503E+0000 -1.68967390060425E+0000 -1.44006490707397E+0000 -1.19954574108124E+0000 -9.58463132381439E-0001 -7.11510300636292E-0001 -4.85090911388397E-0001 -3.29448342323303E-0001 -2.73833245038986E-0001 -2.96242624521255E-0001 -3.49628269672394E-0001 -4.03225243091583E-0001 -4.49747890233994E-0001 -4.89304602146149E-0001 -5.16189098358154E-0001 -5.17455518245697E-0001 -4.81937736272812E-0001 -3.97995710372925E-0001 -2.66011297702789E-0001 -1.06669723987579E-0001  3.53999100625515E-0002  1.02246090769767E-0001  5.52818849682808E-0002 -9.25658345222473E-0002 -2.97635018825531E-0001 -5.11069238185883E-0001 -7.00527071952820E-0001 -8.44914138317108E-0001 -9.33133542537689E-0001 -9.63378429412842E-0001 -9.45924997329712E-0001 -8.96088004112244E-0001 -8.29691469669342E-0001 -7.62468755245209E-0001 -7.01805651187897E-0001 -6.55460417270660E-0001 
-6.78704142570496E-0001 -6.58043384552002E-0001 -6.47741436958313E-0001 -6.42544388771057E-0001 -6.37507200241089E-0001 -6.24431312084198E-0001 -5.95291674137115E-0001 -5.42931377887726E-0001 -4.70242083072662E-0001 -3.77137154340744E-0001 -2.68966704607010E-0001 -1.38202682137489E-0001  2.77635194361210E-0002  2.42495343089104E-0001  5.08768081665039E-0001  8.03798437118530E-0001  1.08036637306213E+0000  1.29069352149963E+0000  1.40607643127441E+0000  1.41594493389130E+0000  1.32318675518036E+0000  1.13661122322083E+0000  8.71122777462006E-0001  5.41752994060516E-0001  1.69089555740356E-0001 -2.27386444807053E-0001 -6.24761819839478E-0001 -9.91048455238342E-0001 -1.28775835037231E+0000 -1.47153961658478E+0000 -1.52491450309753E+0000 -1.46620857715607E+0000 -1.33211660385132E+0000 -1.15928339958191E+0000 -9.79252576828003E-0001 -8.12713444232941E-0001 -6.63123905658722E-0001 -5.25973618030548E-0001 -3.96348685026169E-0001 -2.68275946378708E-0001 -1.41040250658989E-0001 -1.62222497165203E-0002  1.03345900774002E-0001  2.12670341134071E-0001  3.02951216697693E-0001  3.61861675977707E-0001  3.66274476051331E-0001  2.97847658395767E-0001  1.57315328717232E-0001 -3.93223986029625E-0002 -2.67551302909851E-0001 -5.06545424461365E-0001 -7.37317979335785E-0001 -9.42819237709045E-0001 -1.11256706714630E+0000 -1.24822735786438E+0000 -1.36833596229553E+0000 -1.49987208843231E+0000 -1.66382825374603E+0000 -1.85684418678284E+0000 -2.04493117332458E+0000 -2.17369890213013E+0000 -2.19861388206482E+0000 -2.11034989356995E+0000 -1.93675267696381E+0000 -1.71942031383514E+0000 -1.48456811904907E+0000 -1.24367511272430E+0000 -9.92886483669281E-0001 -7.35092639923096E-0001 -5.00442266464233E-0001 -3.36009293794632E-0001 -2.69899934530258E-0001 -2.88044154644012E-0001 -3.52702885866165E-0001 -4.33730155229568E-0001 -5.16623854637146E-0001 -5.93908786773682E-0001 -6.55919551849365E-0001 -6.88387095928192E-0001 -6.78587675094604E-0001 -6.11469209194183E-0001 -4.82773452997208E-0001 -3.10132503509521E-0001 -1.40503883361816E-0001 -3.95932868123055E-0002 -5.36145567893982E-0002 -1.72119468450546E-0001 -3.50432813167572E-0001 -5.39277017116547E-0001 -7.07995474338531E-0001 -8.38171660900116E-0001 -9.20986831188202E-0001 -9.55200254917145E-0001 -9.49084877967834E-0001 -9.14244353771210E-0001 -8.62710237503052E-0001 -8.07570576667786E-0001 -7.54790365695953E-0001 -7.11924731731415E-0001 
-7.27683782577515E-0001 -7.03114032745361E-0001 -6.86539649963379E-0001 -6.73820018768311E-0001 -6.62174403667450E-0001 -6.46324634552002E-0001 -6.20865046977997E-0001 -5.78696966171265E-0001 -5.19153952598572E-0001 -4.35630440711975E-0001 -3.26205790042877E-0001 -1.78716987371445E-0001  1.66299398988485E-0002  2.59301364421844E-0001  5.30120968818665E-0001  7.90272891521454E-0001  9.95734870433807E-0001  1.11852657794952E+0000  1.15196251869202E+0000  1.10013592243195E+0000  9.72993671894073E-0001  7.81176447868347E-0001  5.36990702152252E-0001  2.48781338334084E-0001 -7.12671056389809E-0002 -4.11349236965179E-0001 -7.53599822521210E-0001 -1.06760466098785E+0000 -1.31255972385406E+0000 -1.44052004814148E+0000 -1.43081808090210E+0000 -1.30300140380859E+0000 -1.09943294525146E+0000 -8.66756021976471E-0001 -6.49893641471863E-0001 -4.79357510805130E-0001 -3.57928365468979E-0001 -2.70749181509018E-0001 -2.00048223137856E-0001 -1.30495861172676E-0001 -5.65645471215248E-0002  2.20247134566307E-0002  1.03018127381801E-0001  1.81794300675392E-0001  2.49672576785088E-0001  2.93772101402283E-0001  2.89386391639709E-0001  2.16198682785034E-0001  7.37267881631851E-0002 -1.22488349676132E-0001 -3.48199337720871E-0001 -5.82149446010590E-0001 -8.02842199802399E-0001 -9.88396465778351E-0001 -1.12311685085297E+0000 -1.20738124847412E+0000 -1.26591789722443E+0000 -1.33879542350769E+0000 -1.46100199222565E+0000 -1.63613927364349E+0000 -1.82836008071899E+0000 -1.97897088527679E+0000 -2.04077315330505E+0000 -1.99957883358002E+0000 -1.87371659278870E+0000 -1.69465422630310E+0000 -1.48326790332794E+0000 -1.25242078304291E+0000 -1.00415825843811E+0000 -7.46965706348419E-0001 -5.09676873683929E-0001 -3.32497209310532E-0001 -2.44950965046883E-0001 -2.49901473522186E-0001 -3.26664924621582E-0001 -4.45271432399750E-0001 -5.78134834766388E-0001 -7.05698311328888E-0001 -8.13824117183685E-0001 -8.88982534408569E-0001 -9.19403493404388E-0001 -8.88294458389282E-0001 -7.86687672138214E-0001 -6.26170456409454E-0001 -4.49272483587265E-0001 -3.21352779865265E-0001 -2.93421298265457E-0001 -3.63641411066055E-0001 -4.95827645063400E-0001 -6.45755767822266E-0001 -7.84412205219269E-0001 -8.93067538738251E-0001 -9.62120115756989E-0001 -9.89561319351196E-0001 -9.82366442680359E-0001 -9.50325548648834E-0001 -9.03452098369598E-0001 -8.53058457374573E-0001 -8.03699553012848E-0001 -7.62161314487457E-0001 
-7.75535166263580E-0001 -7.48271405696869E-0001 -7.27797567844391E-0001 -7.10893988609314E-0001 -6.96485340595245E-0001 -6.81389987468719E-0001 -6.62047088146210E-0001 -6.31482601165771E-0001 -5.86693644523621E-0001 -5.16198575496674E-0001 -4.11545604467392E-0001 -2.54865527153015E-0001 -3.61665301024914E-0002  2.33975842595100E-0001  5.17437875270844E-0001  7.58456885814667E-0001  9.11019444465637E-0001  9.61177408695221E-0001  9.21586871147156E-0001  8.11776161193848E-0001  6.50791645050049E-0001  4.52647775411606E-0001  2.28350818157196E-0001 -1.86020191758871E-0002 -2.82096743583679E-0001 -5.55869042873383E-0001 -8.26243042945862E-0001 -1.06630039215088E+0000 -1.23885321617126E+0000 -1.29921972751617E+0000 -1.22726464271545E+0000 -1.04084753990173E+0000 -7.83652365207672E-0001 -5.10475993156433E-0001 -2.78286695480347E-0001 -1.24353423714637E-0001 -4.69912923872471E-0002 -1.91343165934086E-0002 -1.12554812803864E-0002 -1.19597953744232E-0003  1.91045198589563E-0002  5.01810237765312E-0002  8.91038551926613E-0002  1.30589306354523E-0001  1.65744066238403E-0001  1.82539254426956E-0001  1.58629134297371E-0001  7.67255350947380E-0002 -6.30388185381889E-0002 -2.49041393399239E-0001 -4.62504088878632E-0001 -6.84785604476929E-0001 -8.92597556114197E-0001 -1.05898094177246E+0000 -1.16236615180969E+0000 -1.20067942142487E+0000 -1.20309031009674E+0000 -1.22056686878204E+0000 -1.30030333995819E+0000 -1.45232272148132E+0000 -1.63973939418793E+0000 -1.80123043060303E+0000 -1.88865613937378E+0000 -1.88463890552521E+0000 -1.79988813400269E+0000 -1.65732419490814E+0000 -1.47293066978455E+0000 -1.26005446910858E+0000 -1.02421081066132E+0000 -7.75727450847626E-0001 -5.39499163627625E-0001 -3.49719047546387E-0001 -2.40268617868423E-0001 -2.32867911458015E-0001 -3.23672950267792E-0001 -4.81360763311386E-0001 -6.64012432098389E-0001 -8.40235888957977E-0001 -9.93128895759583E-0001 -1.11217153072357E+0000 -1.18846368789673E+0000 -1.20455181598663E+0000 -1.14647293090820E+0000 -1.01707696914673E+0000 -8.49080443382263E-0001 -7.01756894588470E-0001 -6.29070341587067E-0001 -6.41642332077026E-0001 -7.17704176902771E-0001 -8.21365654468536E-0001 -9.24865961074829E-0001 -1.00691998004913E+0000 -1.05517625808716E+0000 -1.06632614135742E+0000 -1.04701566696167E+0000 -1.00694155693054E+0000 -9.55636382102966E-0001 -9.03404712677002E-0001 -8.53455305099487E-0001 -8.11400949954987E-0001 
-8.18476617336273E-0001 -7.89966821670532E-0001 -7.67821550369263E-0001 -7.49506652355194E-0001 -7.35267341136932E-0001 -7.23533749580383E-0001 -7.12366282939911E-0001 -6.95526421070099E-0001 -6.69309675693512E-0001 -6.19530916213989E-0001 -5.32568454742432E-0001 -3.83943289518356E-0001 -1.59791260957718E-0001  1.24865405261516E-0001  4.18476343154907E-0001  6.51066601276398E-0001  7.71727800369263E-0001  7.73022651672363E-0001  6.80084347724915E-0001  5.25510430335999E-0001  3.38592231273651E-0001  1.38758003711700E-0001 -6.25999793410301E-0002 -2.65220314264297E-0001 -4.67292070388794E-0001 -6.66394889354706E-0001 -8.52304041385651E-0001 -1.00306785106659E+0000 -1.08964157104492E+0000 -1.07663345336914E+0000 -9.47902441024780E-0001 -7.18321800231934E-0001 -4.29020732641220E-0001 -1.38779670000076E-0001  8.77182558178902E-0002  2.10404351353645E-0001  2.37325400114059E-0001  2.06569910049438E-0001  1.56214162707329E-0001  1.12072624266147E-0001  8.26891809701920E-0002  6.77834600210190E-0002  6.31702020764351E-0002  6.25336095690727E-0002  5.68760707974434E-0002  3.62342521548271E-0002 -1.65297091007233E-0002 -1.12076684832572E-0001 -2.47700497508049E-0001 -4.16894346475601E-0001 -6.09349548816681E-0001 -8.11841189861298E-0001 -1.00169169902802E+0000 -1.14958143234253E+0000 -1.23077130317688E+0000 -1.24145781993866E+0000 -1.21205818653107E+0000 -1.19762241840363E+0000 -1.24988114833832E+0000 -1.38080906867981E+0000 -1.55334031581879E+0000 -1.70786416530609E+0000 -1.79986655712128E+0000 -1.81278526782990E+0000 -1.75328838825226E+0000 -1.63816821575165E+0000 -1.47897696495056E+0000 -1.28801846504211E+0000 -1.07150828838348E+0000 -8.39192926883698E-0001 -6.12126171588898E-0001 -4.20666486024857E-0001 -3.02345782518387E-0001 -2.91432976722717E-0001 -3.94633948802948E-0001 -5.79458177089691E-0001 -7.94761538505554E-0001 -1.00223493576050E+0000 -1.18491637706757E+0000 -1.33633303642273E+0000 -1.45084905624390E+0000 -1.51078081130981E+0000 -1.49754643440247E+0000 -1.40480864048004E+0000 -1.25397706031799E+0000 -1.09665358066559E+0000 -9.88507509231567E-0001 -9.51647520065308E-0001 -9.78292286396027E-0001 -1.04060244560242E+0000 -1.11135888099670E+0000 -1.16567635536194E+0000 -1.18792188167572E+0000 -1.17419993877411E+0000 -1.13262915611267E+0000 -1.07485914230347E+0000 -1.01142072677612E+0000 -9.52163577079773E-0001 -8.98806333541870E-0001 -8.55293273925781E-0001 
-8.57842385768890E-0001 -8.29844534397125E-0001 -8.07945787906647E-0001 -7.90123939514160E-0001 -7.77677893638611E-0001 -7.70346224308014E-0001 -7.67760574817657E-0001 -7.65019178390503E-0001 -7.59299337863922E-0001 -7.36010909080505E-0001 -6.78349256515503E-0001 -5.55365204811096E-0001 -3.46618682146072E-0001 -6.67798146605492E-0002  2.24876657128334E-0001  4.49206113815308E-0001  5.50850808620453E-0001  5.23172616958618E-0001  3.96687299013138E-0001  2.13334023952484E-0001  1.23674841597676E-0002 -1.80392444133759E-0001 -3.52380514144897E-0001 -5.06044268608093E-0001 -6.43125474452972E-0001 -7.64130651950836E-0001 -8.61870527267456E-0001 -9.20060396194458E-0001 -9.19544339179993E-0001 -8.36504340171814E-0001 -6.61182999610901E-0001 -4.06890362501144E-0001 -1.10245473682880E-0001  1.72486513853073E-0001  3.77441912889481E-0001  4.66796338558197E-0001  4.53058153390884E-0001  3.79069954156876E-0001  2.85801172256470E-0001  1.99789524078369E-0001  1.29297167062759E-0001  7.34518319368362E-0002  2.73653119802475E-0002 -1.56398359686136E-0002 -6.38704523444176E-0002 -1.24339878559112E-0001 -2.08420082926750E-0001 -3.20244848728180E-0001 -4.54480350017548E-0001 -6.08462333679199E-0001 -7.78799355030060E-0001 -9.58074390888214E-0001 -1.12713682651520E+0000 -1.25908064842224E+0000 -1.33113741874695E+0000 -1.34006321430206E+0000 -1.31387627124786E+0000 -1.30219137668610E+0000 -1.34960389137268E+0000 -1.46296739578247E+0000 -1.60700500011444E+0000 -1.73140990734100E+0000 -1.80236005783081E+0000 -1.80869889259338E+0000 -1.75602436065674E+0000 -1.65667402744293E+0000 -1.51790380477905E+0000 -1.34964597225189E+0000 -1.15701603889465E+0000 -9.48478102684021E-0001 -7.42601692676544E-0001 -5.67037880420685E-0001 -4.58650678396225E-0001 -4.53782796859741E-0001 -5.61915338039398E-0001 -7.52174913883209E-0001 -9.73190069198608E-0001 -1.18644952774048E+0000 -1.37668216228485E+0000 -1.54040801525116E+0000 -1.67423176765442E+0000 -1.76086652278900E+0000 -1.77945089340210E+0000 -1.71762156486511E+0000 -1.58791804313660E+0000 -1.43429911136627E+0000 -1.31113755702972E+0000 -1.24713575839996E+0000 -1.24413836002350E+0000 -1.27997303009033E+0000 -1.32697784900665E+0000 -1.35616898536682E+0000 -1.34891319274902E+0000 -1.30251371860504E+0000 -1.22945201396942E+0000 -1.14595699310303E+0000 -1.06494724750519E+0000 -9.95917737483978E-0001 -9.38507974147797E-0001 -8.94209325313568E-0001 
-8.87358546257019E-0001 -8.61986994743347E-0001 -8.41951966285706E-0001 -8.25712084770203E-0001 -8.15437257289886E-0001 -8.11873674392700E-0001 -8.15926194190979E-0001 -8.24090838432312E-0001 -8.35177004337311E-0001 -8.35882663726807E-0001 -8.08612167835236E-0001 -7.18115925788879E-0001 -5.37829160690308E-0001 -2.80001431703568E-0001 -7.24224513396621E-0003  1.97328492999077E-0001  2.76716887950897E-0001  2.23982721567154E-0001  7.19849616289139E-0002 -1.30613699555397E-0001 -3.35968643426895E-0001 -5.12689173221588E-0001 -6.48242533206940E-0001 -7.49019086360931E-0001 -8.20673525333405E-0001 -8.66114020347595E-0001 -8.80472540855408E-0001 -8.52751016616821E-0001 -7.73324668407440E-0001 -6.29840970039368E-0001 -4.20312970876694E-0001 -1.58963695168495E-0001  1.22659005224704E-0001  3.77378255128860E-0001  5.51920831203461E-0001  6.15789949893951E-0001  5.81798672676086E-0001  4.88711357116699E-0001  3.73840421438217E-0001  2.62095600366592E-0001  1.61663115024567E-0001  7.22599178552628E-0002 -1.03412270545959E-0002 -9.18669402599335E-0002 -1.78837537765503E-0001 -2.74937123060226E-0001 -3.86893272399902E-0001 -5.14836013317108E-0001 -6.52387201786041E-0001 -7.98895359039307E-0001 -9.54024553298950E-0001 -1.11428582668304E+0000 -1.26577436923981E+0000 -1.38804185390472E+0000 -1.46449112892151E+0000 -1.49421048164368E+0000 -1.50005626678467E+0000 -1.51880455017090E+0000 -1.57877147197723E+0000 -1.67645037174225E+0000 -1.78046667575836E+0000 -1.85622930526733E+0000 -1.88618838787079E+0000 -1.86783146858215E+0000 -1.80754899978638E+0000 -1.71421790122986E+0000 -1.59088838100433E+0000 -1.44429492950439E+0000 -1.27752006053925E+0000 -1.09779131412506E+0000 -9.22222077846527E-0001 -7.75567650794983E-0001 -6.89463913440704E-0001 -6.94209873676300E-0001 -7.97127783298492E-0001 -9.72094297409058E-0001 -1.17514133453369E+0000 -1.37260651588440E+0000 -1.55083596706390E+0000 -1.70676028728485E+0000 -1.83773970603943E+0000 -1.92817091941833E+0000 -1.95878410339355E+0000 -1.91657543182373E+0000 -1.80946278572083E+0000 -1.67368865013123E+0000 -1.55802130699158E+0000 -1.49187946319580E+0000 -1.48197305202484E+0000 -1.50919604301453E+0000 -1.54415440559387E+0000 -1.55279314517975E+0000 -1.51362514495850E+0000 -1.42757964134216E+0000 -1.31534445285797E+0000 -1.20077013969421E+0000 -1.10021448135376E+0000 -1.02219271659851E+0000 -9.63045239448547E-0001 -9.20710504055023E-0001 
